symboling,normalized-losses,num-of-doors,wheel-base,length,width,height,curb-weight,num-of-cylinders,engine-size,bore,stroke,compression-ratio,horsepower,peak-rpm,city-mpg,highway-mpg,price,city-L/100km,horsepower-binned,diesel,gas,bulan,year,make_audi,make_bmw,make_chevrolet,make_dodge,make_honda,make_isuzu,make_jaguar,make_mazda,make_mercedes-benz,make_mercury,make_mitsubishi,make_nissan,make_peugot,make_plymouth,make_porsche,make_renault,make_saab,make_subaru,make_toyota,make_volkswagen,make_volvo,aspiration_turbo,body-style_Sedan,body-style_convertible,body-style_hardtop,body-style_hatchback,body-style_sedan,body-style_wagon,drive-wheels_AWD,drive-wheels_RWD,drive-wheels_fwd,drive-wheels_rwd,engine-location_rear,engine-type_l,engine-type_ohc,engine-type_ohcf,engine-type_ohcv,fuel-system_2bbl,fuel-system_idi,fuel-system_mfi,fuel-system_mpfi,fuel-system_spdi,fuel-system_spfi
3,0.29842931937172773,2.0,0.10000000000000009,0.45203252032520336,0.40170940170940206,0.25454545454545485,0.49185415050426684,6,0.5473251028806585,0.8571428571428574,0.3952380952380954,0.15625,1.0,0.7142857142857142,0.08571428571428574,0.23684210526315785,32528.0,0.7529411764705887,2.0,0,1,5,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0
3,0.29842931937172773,2.0,0.10000000000000009,0.45203252032520336,0.40170940170940206,0.25454545454545485,0.49185415050426684,6,0.5473251028806585,0.8571428571428574,0.3952380952380954,0.15625,1.0,0.7142857142857142,0.08571428571428574,0.23684210526315785,34028.0,0.7529411764705887,2.0,0,1,5,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0
3,0.29842931937172773,2.0,0.10000000000000009,0.45203252032520336,0.40170940170940206,0.25454545454545485,0.5089216446858029,6,0.5473251028806585,0.8571428571428574,0.3952380952380954,0.15625,1.0,0.7142857142857142,0.08571428571428574,0.23684210526315785,37028.0,0.7529411764705887,2.0,0,1,6,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0
0,0.29842931937172773,4.0,0.3275862068965516,0.6569105691056913,0.5299145299145307,0.581818181818182,0.42319627618308764,4,0.2921810699588478,0.6571428571428573,0.8714285714285714,0.10624999999999996,0.35381231217275466,0.3981099829094197,0.2571428571428572,0.39473684210526316,9295.0,0.45217391304347837,1.0,0,1,5,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
2,0.29842931937172773,2.0,0.3275862068965516,0.5804878048780489,0.5384615384615392,0.15454545454545432,0.3770364623739333,4,0.2921810699588478,0.6571428571428573,0.8714285714285714,0.10624999999999996,0.35381231217275466,0.3981099829094197,0.2571428571428572,0.39473684210526316,9895.0,0.45217391304347837,1.0,0,1,5,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
3,0.44502617801047123,2.0,0.43103448275862055,0.7398373983739837,0.5299145299145307,0.663636363636364,0.45384018619084565,4,0.24691358024691362,0.7142857142857142,0.4761904761904763,0.14437500000000003,0.389937106918239,0.4489795918367345,0.2,0.3157894736842105,11850.0,0.5333333333333332,1.0,0,1,5,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
2,0.20418848167539266,4.0,0.43103448275862055,0.7398373983739837,0.5299145299145307,0.663636363636364,0.46819239720713735,4,0.24691358024691362,0.7142857142857142,0.4761904761904763,0.14375000000000004,0.389937106918239,0.4489795918367345,0.2,0.3157894736842105,12170.0,0.5333333333333332,1.0,0,1,10,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
3,0.44502617801047123,2.0,0.43103448275862055,0.7398373983739837,0.5299145299145307,0.663636363636364,0.47284716834755613,4,0.24691358024691362,0.0,0.0,0.14375000000000004,0.389937106918239,0.4489795918367345,0.2,0.3157894736842105,15040.0,0.5333333333333332,1.0,0,1,5,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
2,0.20418848167539266,4.0,0.43103448275862055,0.7398373983739837,0.5299145299145307,0.663636363636364,0.4926299456943366,4,0.24691358024691362,0.7142857142857142,0.4761904761904763,0.14375000000000004,0.389937106918239,0.4489795918367345,0.2,0.3157894736842105,15510.0,0.5333333333333332,1.0,0,1,5,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
3,0.44502617801047123,2.0,0.43103448275862055,0.7398373983739837,0.5299145299145307,0.663636363636364,0.5120248254460822,4,0.24691358024691362,0.7142857142857142,0.4761904761904763,0.125,0.7044025157232704,0.5510204081632655,0.14285714285714285,0.26315789473684204,18150.0,0.6315789473684212,2.0,0,1,5,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2,0.20418848167539266,4.0,0.43103448275862055,0.7398373983739837,0.5299145299145307,0.663636363636364,0.5271528316524436,4,0.24691358024691362,0.7142857142857142,0.4761904761904763,0.125,0.7044025157232704,0.5510204081632655,0.14285714285714285,0.26315789473684204,18620.0,0.6315789473684212,2.0,0,1,5,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2,0.09424083769633507,2.0,0.2448275862068967,0.25691056910569143,0.2649572649572649,0.4454545454545453,0.2179984484096199,4,0.14814814814814814,0.7714285714285716,0.13809523809523805,0.125,0.13207547169811318,0.30612244897959173,0.4857142857142857,0.5263157894736842,5118.0,0.23225806451612913,0.0,0,1,5,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
2,0.09424083769633507,2.0,0.2448275862068967,0.2731707317073173,0.28205128205128194,0.4454545454545453,0.24515128006206366,4,0.1934156378600823,0.7714285714285716,0.2714285714285716,0.10624999999999996,0.1572327044025157,0.1020408163265305,0.3428571428571429,0.39473684210526316,7053.0,0.35384615384615375,0.0,0,1,5,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
2,0.09424083769633507,2.0,0.23103448275862037,0.2634146341463417,0.29914529914529897,0.6272727272727279,0.2916989914662529,4,0.1934156378600823,0.7714285714285716,0.2714285714285716,0.10624999999999996,0.1572327044025157,0.1020408163265305,0.3428571428571429,0.39473684210526316,7603.0,0.35384615384615375,0.0,0,1,5,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0,0.19371727748691098,4.0,0.3655172413793104,0.5024390243902439,0.435897435897437,0.336363636363636,0.25484871993793634,4,0.1934156378600823,0.7714285714285716,0.2714285714285716,0.15625,0.21383647798742134,0.26530612244897966,0.5142857142857142,0.5526315789473684,7126.0,0.21250000000000008,0.0,0,1,5,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
0,0.19371727748691098,4.0,0.3655172413793104,0.5024390243902439,0.435897435897437,0.336363636363636,0.2723041117145074,4,0.1934156378600823,0.7714285714285716,0.2714285714285716,0.15625,0.21383647798742134,0.1020408163265305,0.39999999999999997,0.4473684210526315,7775.0,0.3,0.0,0,1,5,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
0,0.19371727748691098,4.0,0.3655172413793104,0.5024390243902439,0.435897435897437,0.336363636363636,0.33048875096974395,4,0.1934156378600823,0.7714285714285716,0.2714285714285716,0.125,0.28930817610062887,0.4285714285714286,0.3428571428571429,0.42105263157894735,9960.0,0.35384615384615375,0.0,0,1,5,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
0,0.19371727748691098,4.0,0.35862068965517224,0.5024390243902439,0.435897435897437,0.5,0.39643134212567877,4,0.1934156378600823,0.7714285714285716,0.2714285714285716,0.04375000000000001,0.39622641509433965,0.26530612244897966,0.28571428571428575,0.3421052631578947,11259.0,0.4166666666666667,1.0,0,1,5,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,0.12565445026178013,4.0,0.35862068965517224,0.526829268292683,0.435897435897437,0.38181818181818183,0.3110938712179985,4,0.1934156378600823,0.7714285714285716,0.2714285714285716,0.125,0.21383647798742134,0.26530612244897966,0.39999999999999997,0.42105263157894735,7463.0,0.3,0.0,0,1,5,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
0,0.12565445026178013,4.0,0.35862068965517224,0.526829268292683,0.435897435897437,0.38181818181818183,0.37509697439875866,4,0.1934156378600823,0.7714285714285716,0.2714285714285716,0.125,0.28930817610062887,0.4285714285714286,0.31428571428571433,0.39473684210526316,10198.0,0.38400000000000006,0.0,0,1,5,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
0,0.10471204188481675,4.0,0.3551724137931038,0.5284552845528458,0.435897435897437,0.5545454545454547,0.36152055857253684,4,0.1934156378600823,0.7714285714285716,0.2714285714285716,0.125,0.21383647798742134,0.26530612244897966,0.2571428571428572,0.3421052631578947,8013.0,0.45217391304347837,0.0,0,1,5,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0,0.10471204188481675,4.0,0.3551724137931038,0.5284552845528458,0.435897435897437,0.5545454545454547,0.4507370054305664,4,0.1934156378600823,0.7714285714285716,0.2714285714285716,0.04375000000000001,0.39622641509433965,0.26530612244897966,0.2571428571428572,0.1842105263157895,11694.0,0.45217391304347837,1.0,0,1,5,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1,0.11518324607329844,2.0,0.31379310344827616,0.2861788617886183,0.28205128205128194,0.5181818181818185,0.19278510473235067,4,0.12757201646090538,0.3642857142857141,0.4571428571428571,0.125,0.08805031446540879,0.26530612244897966,0.6000000000000001,0.6052631578947367,5348.0,0.15999999999999998,0.0,0,1,5,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
1,0.11518324607329844,2.0,0.31379310344827616,0.2861788617886183,0.28205128205128194,0.5181818181818185,0.21411947245927077,4,0.12757201646090538,0.3642857142857141,0.4571428571428571,0.125,0.08805031446540879,0.26530612244897966,0.4857142857142857,0.5789473684210527,6338.0,0.23225806451612913,0.0,0,1,5,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
1,0.04712041884816753,4.0,0.31379310344827616,0.2861788617886183,0.28205128205128194,0.5181818181818185,0.20442203258339797,4,0.12757201646090538,0.3642857142857141,0.4571428571428571,0.125,0.08805031446540879,0.26530612244897966,0.4857142857142857,0.5789473684210527,6488.0,0.23225806451612913,0.0,0,1,5,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
0,0.06282722513089006,4.0,0.31379310344827616,0.46504065040650433,0.28205128205128194,0.9363636363636365,0.30721489526764933,4,0.12757201646090538,0.3642857142857141,0.4571428571428571,0.125,0.08805031446540879,0.26530612244897966,0.4857142857142857,0.5526315789473684,6918.0,0.23225806451612913,0.0,0,1,5,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
0,0.08376963350785338,4.0,0.31379310344827616,0.46504065040650433,0.28205128205128194,0.9363636363636365,0.3110938712179985,4,0.12757201646090538,0.3642857142857141,0.4571428571428571,0.125,0.08805031446540879,0.26530612244897966,0.3714285714285714,0.42105263157894735,7898.0,0.325925925925926,0.0,0,1,5,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0,0.13612565445026176,4.0,0.31379310344827616,0.46504065040650433,0.28205128205128194,0.9363636363636365,0.6291698991466252,4,0.12757201646090538,0.3642857142857141,0.4571428571428571,0.125,0.08805031446540879,0.26530612244897966,0.3714285714285714,0.42105263157894735,8778.0,0.325925925925926,0.0,0,1,6,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0,0.13612565445026176,4.0,0.31379310344827616,0.409756097560976,0.35042735042735096,0.38181818181818183,0.2300232738557021,4,0.15226337448559674,0.4642857142857142,0.4571428571428571,0.125,0.1383647798742138,0.26530612244897966,0.45714285714285713,0.5526315789473684,6938.0,0.25333333333333324,0.0,0,1,6,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
0,0.13612565445026176,4.0,0.31379310344827616,0.409756097560976,0.35042735042735096,0.3636363636363633,0.24088440651667964,4,0.15226337448559674,0.4642857142857142,0.4571428571428571,0.125,0.1383647798742138,0.26530612244897966,0.45714285714285713,0.5526315789473684,7198.0,0.25333333333333324,0.0,0,1,3,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
0,0.13612565445026176,4.0,0.31379310344827616,0.409756097560976,0.35042735042735096,0.38181818181818183,0.3052754072924748,4,0.20164609053497945,0.5214285714285716,0.6095238095238096,0.96875,0.05031446540880502,0.1428571428571428,0.5714285714285714,0.5263157894736842,7898.0,0.1764705882352941,0.0,1,0,6,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
0,0.13612565445026176,4.0,0.31379310344827616,0.409756097560976,0.35042735042735096,0.3636363636363633,0.3052754072924748,4,0.20164609053497945,0.5214285714285716,0.6095238095238096,0.96875,0.05031446540880502,0.1428571428571428,0.6857142857142857,0.8157894736842104,7788.0,0.11578947368421061,0.0,1,0,6,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
0,0.13612565445026176,4.0,0.31379310344827616,0.409756097560976,0.35042735042735096,0.38181818181818183,0.23506594259115587,4,0.15226337448559674,0.4642857142857142,0.4571428571428571,0.125,0.1383647798742138,0.26530612244897966,0.6857142857142857,0.8157894736842104,7738.0,0.11578947368421061,0.0,0,1,6,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
0,0.13612565445026176,4.0,0.31379310344827616,0.409756097560976,0.35042735042735096,0.3636363636363633,0.24592707525213342,4,0.15226337448559674,0.4642857142857142,0.4571428571428571,0.125,0.1383647798742138,0.26530612244897966,0.39999999999999997,0.4736842105263157,8358.0,0.3,0.0,0,1,7,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
0,0.13612565445026176,4.0,0.31379310344827616,0.409756097560976,0.35042735042735096,0.3636363636363633,0.2529092319627618,4,0.15226337448559674,0.4642857142857142,0.4571428571428571,0.125,0.1383647798742138,0.26530612244897966,0.39999999999999997,0.4736842105263157,9258.0,0.3,0.0,0,1,6,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
1,0.5392670157068062,2.0,0.27241379310344804,0.448780487804878,0.316239316239316,0.3454545454545457,0.26415826221877425,4,0.15226337448559674,0.4642857142857142,0.4571428571428571,0.125,0.1383647798742138,0.26530612244897966,0.42857142857142855,0.4736842105263157,8058.0,0.2758620689655175,0.0,0,1,6,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
1,0.5392670157068062,2.0,0.27241379310344804,0.448780487804878,0.316239316239316,0.3454545454545457,0.2777346780449961,4,0.15226337448559674,0.4642857142857142,0.4571428571428571,0.125,0.1383647798742138,0.26530612244897966,0.42857142857142855,0.4736842105263157,8238.0,0.2758620689655175,0.0,0,1,6,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
1,0.5392670157068062,2.0,0.27241379310344804,0.448780487804878,0.316239316239316,0.3454545454545457,0.3013964313421257,4,0.15226337448559674,0.5000000000000002,0.480952380952381,0.15000000000000002,0.4025157232704403,0.9999999999999998,0.3428571428571429,0.3421052631578947,9298.0,0.35384615384615375,1.0,0,1,11,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1,0.5392670157068062,2.0,0.27241379310344804,0.448780487804878,0.316239316239316,0.3454545454545457,0.3149728471683475,4,0.15226337448559674,0.5000000000000002,0.480952380952381,0.15000000000000002,0.4025157232704403,0.9999999999999998,0.3428571428571429,0.3421052631578947,9538.0,0.35384615384615375,1.0,0,1,6,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2,0.36125654450261785,2.0,0.4068965517241381,0.5707317073170732,0.4529914529914514,0.290909090909091,0.4080682699767262,4,0.3497942386831276,0.7714285714285716,0.680952380952381,0.14375000000000004,0.4276729559748428,0.26530612244897966,0.28571428571428575,0.368421052631579,8449.0,0.4166666666666667,1.0,0,1,6,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
2,0.36125654450261785,2.0,0.4068965517241381,0.5707317073170732,0.4529914529914514,0.290909090909091,0.40651667959658644,4,0.3497942386831276,0.7714285714285716,0.680952380952381,0.14375000000000004,0.4276729559748428,0.26530612244897966,0.28571428571428575,0.368421052631579,9639.0,0.4166666666666667,1.0,0,1,6,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
2,0.36125654450261785,2.0,0.4068965517241381,0.5707317073170732,0.4529914529914514,0.290909090909091,0.4123351435221102,4,0.3497942386831276,0.7714285714285716,0.680952380952381,0.14375000000000004,0.4276729559748428,0.26530612244897966,0.28571428571428575,0.368421052631579,9989.0,0.4166666666666667,1.0,0,1,6,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
2,0.36125654450261785,2.0,0.4068965517241381,0.5707317073170732,0.4529914529914514,0.290909090909091,0.4619860356865788,4,0.3497942386831276,0.7714285714285716,0.680952380952381,0.14375000000000004,0.4276729559748428,0.26530612244897966,0.28571428571428575,0.368421052631579,11199.0,0.4166666666666667,1.0,0,1,6,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
2,0.36125654450261785,2.0,0.4068965517241381,0.5707317073170732,0.4529914529914514,0.290909090909091,0.4755624515128005,4,0.3497942386831276,0.7714285714285716,0.680952380952381,0.14375000000000004,0.4276729559748428,0.26530612244897966,0.28571428571428575,0.368421052631579,11549.0,0.4166666666666667,1.0,0,1,6,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
2,0.36125654450261785,2.0,0.4068965517241381,0.5707317073170732,0.4529914529914514,0.38181818181818183,0.5768037238169124,4,0.3497942386831276,0.7714285714285716,0.680952380952381,0.14375000000000004,0.4276729559748428,0.26530612244897966,0.28571428571428575,0.368421052631579,17669.0,0.4166666666666667,1.0,0,1,6,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
-1,0.0,4.0,0.5448275862068965,0.5609756097560976,0.5299145299145307,0.5545454545454547,0.3250581846392552,4,0.25102880658436216,0.55,0.7000000000000002,0.10624999999999996,0.2767295597484276,0.020408163265306145,0.42857142857142855,0.4736842105263157,8948.0,0.2758620689655175,0.0,0,1,6,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
-1,0.0,4.0,0.5448275862068965,0.5609756097560976,0.5299145299145307,0.5545454545454547,0.38479441427463146,4,0.20164609053497945,0.5214285714285716,0.6095238095238096,0.96875,0.1572327044025157,0.1428571428571428,0.45714285714285713,0.4473684210526315,10698.0,0.25333333333333324,0.0,1,0,6,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
-1,0.0,4.0,0.5448275862068965,0.5609756097560976,0.5299145299145307,0.46363636363636385,0.35919317300232734,4,0.25102880658436216,0.55,0.7000000000000002,0.10624999999999996,0.2767295597484276,0.020408163265306145,0.3714285714285714,0.42105263157894735,9988.0,0.325925925925926,0.0,0,1,6,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
-1,0.0,4.0,0.5448275862068965,0.5609756097560976,0.5299145299145307,0.5545454545454547,0.35919317300232734,4,0.25102880658436216,0.55,0.7000000000000002,0.10624999999999996,0.2767295597484276,0.020408163265306145,0.3714285714285714,0.42105263157894735,10898.0,0.325925925925926,0.0,0,1,6,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
-1,0.0,4.0,0.5448275862068965,0.5609756097560976,0.5299145299145307,0.46363636363636385,0.3762606671838634,4,0.25102880658436216,0.55,0.7000000000000002,0.10624999999999996,0.2767295597484276,0.020408163265306145,0.3714285714285714,0.42105263157894735,11248.0,0.325925925925926,0.0,0,1,6,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
3,0.6910994764397906,2.0,0.5620689655172417,0.6894308943089431,0.6324786324786329,0.290909090909091,0.5771916214119472,6,0.45267489711934156,0.5214285714285716,0.6095238095238096,0.14375000000000004,0.710691823899371,0.4285714285714286,0.17142857142857143,0.21052631578947367,16558.0,0.5800000000000001,2.0,0,1,6,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
3,0.6910994764397906,2.0,0.5620689655172417,0.6894308943089431,0.6324786324786329,0.290909090909091,0.5927075252133436,6,0.45267489711934156,0.5214285714285716,0.6095238095238096,0.14375000000000004,0.710691823899371,0.4285714285714286,0.14285714285714285,0.21052631578947367,15998.0,0.6315789473684212,2.0,0,1,6,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
-1,0.13089005235602097,4.0,0.6172413793103448,0.7593495934959353,0.5299145299145307,0.48181818181818237,0.6373157486423584,6,0.45267489711934156,0.5214285714285716,0.6095238095238096,0.13749999999999996,0.6792452830188679,0.4285714285714286,0.17142857142857143,0.21052631578947367,15690.0,0.5800000000000001,2.0,0,1,6,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
-1,0.29842931937172773,4.0,0.6172413793103448,0.7593495934959353,0.5299145299145307,0.48181818181818237,0.6450737005430567,6,0.41152263374485604,0.5214285714285716,0.6095238095238096,0.13749999999999996,0.6792452830188679,0.4285714285714286,0.14285714285714285,0.21052631578947367,15750.0,0.6315789473684212,2.0,0,1,6,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2,0.29842931937172773,2.0,0.36896551724137927,0.4975609756097561,0.44444444444444464,0.6272727272727279,0.29984484096198605,4,0.14814814814814814,0.33571428571428563,0.6333333333333333,1.0,0.02515723270440251,0.26530612244897966,0.6571428571428573,0.7894736842105263,7775.0,0.1297297297297299,0.0,1,0,6,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
2,0.29842931937172773,2.0,0.36896551724137927,0.4975609756097561,0.44444444444444464,0.6272727272727279,0.2796741660201707,4,0.19753086419753085,0.4642857142857142,0.6333333333333333,0.125,0.23270440251572322,0.4489795918367345,0.3714285714285714,0.4736842105263157,7975.0,0.325925925925926,0.0,0,1,6,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
